1	26
198	17
186	26
1262	16
1263	28
2	26
1224	20
429	27
489	17
118	20
297	27
118	20
186	26
116	26
1264	26
833	35
1265	36
599	13
1266	17
1267	29
1268	17
328	13
329	43
329	43
1	26
198	17
186	26
376	16
1263	28
2	26
1224	20
429	27
489	17
118	20
297	27
118	20
186	26
116	26
1264	26
833	35
1265	36
599	13
1266	17
1267	29
1268	17
328	13
329	43
329	43
154	37
17	20
1269	20
16	20
1270	27
110	26
1271	16
1272	28
1151	16
186	26
529	31
529	31
1273	23
423	23
100	23
965	16
1274	28
1275	28
186	26
1276	26
1277	20
14	17
15	29
15	29
55	10
