25	2
694	6
578	24
168	23
1349	16
1319	24
104	24
101	23
586	2
1489	6
352	24
1490	23
588	16
941	24
157	24
286	23
134	23
352	24
1491	6
11	2
248	1
1492	3
1493	3
25	2
25	2
694	6
578	24
168	23
1349	16
1319	24
104	24
101	23
586	2
1489	6
352	24
1490	23
588	16
941	24
157	24
286	23
134	23
352	24
1491	6
11	2
248	1
1492	3
1493	3
25	2
56	2
582	2
1494	3
23	2
137	24
1495	2
1496	2
270	6
1497	6
269	2
1498	3
25	2
379	24
1499	2
510	2
315	6
1500	1
46	4
1501	3
940	1
11	2
12	2
270	6
25	2
201	6
269	2
325	6
848	24
286	23
569	23
1206	19
153	23
1502	1
1503	3
400	2
255	6
260	1
261	4
618	3
2	1
198	2
12	2
1504	6
23	2
198	2
1505	2
1506	2
1507	3
25	2
603	2
29	6
25	2
28	7
55	10
