134	23
360	23
361	23
362	23
309	24
363	30
159	23
311	25
364	16
365	26
366	20
367	20
56	17
172	29
172	29
172	29
101	23
122	23
131	23
101	23
285	24
368	30
176	16
369	28
164	24
370	24
371	32
372	24
153	23
196	25
196	25
196	25
134	23
373	23
374	23
375	23
376	2
377	7
134	23
134	23
378	24
379	24
380	23
101	23
210	16
381	28
381	28
381	28
230	23
382	23
383	23
374	23
384	23
385	25
386	26
387	31
127	16
388	26
129	20
130	27
14	17
15	29
15	29
15	29
169	23
389	25
390	24
391	30
392	32
393	38
394	38
395	38
396	23
397	25
398	19
399	39
153	23
196	25
196	25
196	25
400	2
401	7
402	7
403	3
404	23
405	25
406	24
407	30
408	6
409	33
410	33
411	33
119	23
412	25
413	25
414	19
415	23
416	25
417	25
418	25
119	23
419	25
420	26
421	16
287	20
422	27
14	17
15	29
55	10
