56	2
172	7
16	3
1	1
2154	41
1269	3
1220	2
1875	7
13	6
600	24
886	30
2155	30
153	23
196	25
196	25
326	2
2156	7
16	3
2	1
2157	41
261	4
2158	1
1046	3
429	9
2159	2
2160	7
2160	7
56	2
172	7
16	3
1	1
2154	41
1269	3
1220	2
1875	7
13	6
600	24
886	30
2155	30
153	23
196	25
196	25
326	2
2156	7
16	3
2	1
2157	41
261	4
2158	1
1046	3
429	9
2159	2
2160	7
2160	7
2	1
670	41
261	4
2161	42
2162	47
6	4
2158	1
1046	3
429	9
663	1
2163	41
2163	41
100	42
2164	42
2165	47
621	52
2166	53
467	42
466	4
2167	1
2168	41
16	3
661	9
661	9
2	1
670	41
439	42
6	4
7	5
1036	1
1677	2
2169	3
2170	9
2	1
670	41
2171	41
784	2
2024	7
2024	7
1	1
657	41
984	42
2172	4
2173	5
2	1
659	3
2174	9
2147	1
2175	3
2176	9
2176	9
14	2
15	7
15	7
55	10
