56	17
22	17
1220	17
542	17
1080	20
1569	14
2681	35
153	37
118	20
108	26
2682	20
544	17
2683	13
1572	13
2681	35
154	37
56	17
22	17
1220	17
542	17
1080	20
1569	14
2681	35
153	37
118	20
108	26
2682	20
544	17
2683	13
1572	13
2681	35
154	37
607	23
466	16
446	26
118	20
190	17
256	17
110	26
118	20
188	26
127	16
2684	26
664	20
1579	11
257	20
475	27
475	27
253	37
11	17
1583	20
2685	26
812	16
100	23
2686	16
304	20
127	16
181	26
609	20
265	23
2687	25
108	26
2688	17
534	26
113	20
14	17
15	29
15	29
15	29
55	10
