56	2
22	2
857	7
1042	6
1043	24
1044	30
1045	23
198	2
1046	3
429	9
1	1
657	41
2	1
1047	1
1048	41
1049	1
437	1
1050	41
1051	3
198	2
1046	3
429	9
25	2
28	7
25	2
784	2
1052	3
533	1
1053	3
1054	9
260	1
22	2
1055	6
1056	6
726	24
1057	30
135	24
17	3
1058	2
270	6
25	2
267	24
1059	30
273	23
301	25
286	23
1060	2
1061	7
1062	2
114	3
1063	1
1064	4
2	1
1065	3
41	1
11	2
1066	7
256	2
1067	4
1068	5
433	4
434	1
1069	3
1070	1
37	3
40	9
16	3
1	1
1071	41
1072	1
1073	4
1074	5
1075	4
1076	42
1077	47
1078	1
542	2
1079	7
2	1
1080	3
1081	2
13	6
198	2
1082	24
351	30
153	23
196	25
654	23
269	2
1083	7
1084	6
352	24
1085	30
374	23
662	3
338	1
1086	41
16	3
661	9
2	1
34	4
1087	1
1088	3
198	2
1046	3
429	9
25	2
28	7
28	7
55	10
