315	6
51	2
315	6
352	24
308	6
662	3
338	1
894	3
895	2
694	6
896	33
897	46
50	3
51	2
24	6
25	2
352	24
374	23
898	26
899	23
900	16
108	26
147	31
147	31
508	6
51	2
315	6
352	24
308	6
662	3
338	1
894	3
895	2
694	6
896	33
897	46
50	3
51	2
24	6
25	2
352	24
374	23
898	26
899	23
900	16
108	26
147	31
147	31
169	23
140	16
108	26
263	20
108	26
244	17
901	20
262	26
328	6
902	2
806	6
374	23
903	24
904	2
905	3
328	6
1	1
16	3
328	6
82	3
144	24
230	23
107	16
108	26
347	20
119	23
833	24
906	6
907	3
804	2
908	6
342	24
909	2
910	6
911	24
579	23
108	26
912	23
913	25
914	16
915	28
108	26
147	31
147	31
147	31
55	10
