56	17
172	29
114	20
1409	26
1410	19
1411	39
1412	46
80	19
1404	23
1413	20
118	20
1414	16
186	26
529	31
529	31
118	20
1415	26
848	23
1416	23
1242	19
122	23
123	25
56	17
172	29
114	20
668	26
1417	19
1418	39
1419	46
1420	19
122	23
1421	20
148	20
1422	16
108	26
147	31
1317	46
506	20
1423	26
679	23
1416	23
1242	19
122	23
123	25
897	46
118	20
148	20
148	20
108	26
1424	20
170	16
108	26
358	26
1425	31
118	20
297	27
897	46
506	20
1426	20
1427	20
1114	26
1428	20
1151	16
1429	26
358	26
1430	31
16	20
661	27
897	46
265	23
2	26
671	20
22	17
760	29
1431	46
131	23
108	26
247	20
14	17
15	29
15	29
15	29
15	29
15	29
55	10
