14	17
201	13
198	17
671	20
10	20
11	17
1530	20
19	26
791	31
791	31
261	16
2	26
1531	20
22	17
30	13
428	20
1532	27
25	17
28	29
1317	46
14	17
201	13
198	17
671	20
10	20
11	17
1530	20
19	26
791	31
791	31
261	16
2	26
1531	20
22	17
30	13
428	20
1532	27
25	17
28	29
1317	46
56	17
1533	20
893	16
1047	26
11	17
674	20
1534	13
342	35
1488	36
1488	36
60	13
1535	37
1536	37
1537	20
1538	26
1539	16
1540	20
159	17
1541	29
1542	29
1543	23
1544	26
525	26
1545	20
1546	17
1547	13
198	17
1548	20
982	27
25	17
28	29
55	10
