25	2
325	6
164	24
286	23
643	26
352	24
780	24
155	23
1464	2
13	6
2344	24
286	23
2345	26
266	24
2346	24
286	23
374	23
2347	24
2348	6
2349	2
1593	1
428	3
1532	9
25	2
25	2
325	6
164	24
286	23
643	26
352	24
780	24
155	23
1464	2
13	6
2344	24
286	23
2345	26
266	24
2346	24
286	23
374	23
2347	24
2348	6
2349	2
1593	1
428	3
1532	9
25	2
25	2
200	2
2350	3
11	2
2351	24
2352	2
1268	2
13	6
313	6
156	2
2353	3
25	2
164	24
198	2
560	2
270	6
41	1
1606	4
114	3
533	1
22	2
1600	2
13	6
14	2
13	6
1601	2
2354	6
2355	24
286	23
2356	23
1206	19
153	23
2357	1
16	3
2358	2
255	6
36	1
1073	4
485	3
338	1
198	2
1827	2
328	6
14	2
11	2
198	2
784	2
1507	3
25	2
2359	2
2360	7
2245	7
2246	6
25	2
28	7
28	7
28	7
55	10
