Choralname = bch259
Anzahl Stimmen = 4
Tonart = G-dur
Takt = 4/4
Tempo = 100
Notentextausgabe in 16tel-Schritten:

PHRASE	TAKT	SOPRAN	ALT	TENOR	BASS	HARMONIK

1		D 2	G 1	H 0	G 0	T



						T



	1	D 2	G 1	H 0	G 0	T



				D 1		T



		D 2	H 1	G 1	G 0	T



						T



	2	E 2	C 2	G 1	C 1	S



						S



2		E 2	C 2	G 1	C 0	S



						S



	3	D 2	H 1	G 1	G 0	T



						T



						T



						T



	4					T



						T



3		H 1	G 1	D 1	G 0	T



						T



	5	C 2	A 1	D 1	F#0	D3 7



						D3 7



		H 1	G 1	D 1	G 0	T



						T



	6	A 1	F#1	D 1	D 0	D



					C 0	D7 7



4		H 1	G 1	D 1	H -1	T3



					G -1	T



	7	A 1	G 1	D 1	D 0	%



						%



			F#1			D



				A 0		D



	8	G 1	D 1	H 0	G -1	T



						T



5						T



						T



	9					T



						T



		A 1	F#1	D 1	D 0	D



						D



	10	A 1	F#1	D 1	D 0	D



						D



6		A 1	F#1	D 1	D 0	D



						D



	11	H 1	G 1	D 1	G 0	T



						T



		H 1	G 1	D 1	G -1	T



				E 1		Tp3



	12	A 1	A 1	F#1	D 0	D



						D



						D



7						D



	13					D



						D



		A 1	A 1	D 1	F#0	D3



						D3



	14	H 1	G 1	D 1	G 0	T



		C#2		E 1		DD7 7



		D 2	A 1	F#1	F#0	D3



8					G 0	D



	15	D 2	A 1	E 1	A 0	%



						%



		C#2	A 1	E 1	A -1	DD



						DD



	16	D 2	A 1	F#1	D 0	D



						D



						D



9						D



	17					D



						D



		D 2	H 1	G 1	G 0	T



						T



	18	E 2	C 2	G 1	C 0	S



						S



		D 2	H 1	F 1	D 0	%



10						%



	19	C 2	G 1	E 1	E 0	S3



					F 0	S



		H 1	G 1	D 1	G 0	T



						T



	20	C 2	G 1	E 1	C 0	S



						S



						S



11						S



	21					S



						S



		H 1	G 1	D 1	G 0	T



						T



	22	A 1	F#1	D 1	D 1	D



						D



		H 1	G 1	D 1	G 0	T



12						T



	23	A 1	G 1	D 1	D 0	%



						%



		A 1	F#1	D 1	D 0	D



						D



	24	G 1	D 1	H 0	G 0	T



						T



						T



						T



