Choralname = bch229
Anzahl Stimmen = 4
Tonart = H-moll
Takt = 6/4
Tempo = 100
Notentextausgabe in 16tel-Schritten:

PHRASE	TAKT	SOPRAN	ALT	TENOR	BASS	HARMONIK

1	1	D 2	F#1	H 0	H -1	t



						t



		D 2	F#1	H 0	H 0	t



					A 0	t



		D 2	E#1	H 0	G#0	%



			F#1	A 0	F#0	tP3



	2	C#2	G#1	G#0	E#0	DD3



						DD3



			E#1	C#1	C#0	DD



		H 1				%



		A 1	F#1	C#1	F#0	d



						d



2	3	H 1	G 1	D 1	H -1	sP3



						sP3



		G 1	E 1	E 1	C#0	%



				A 0		dP3



		F#1	D 1	A 0	D 0	tP



		E 1				%



	4	E 1	D 1	A 0	A 0	%



						%



			C#1		A -1	dP



				G 0		dP



		D 1	A 0	F#0	D 0	tP



						tP



3	5	A 1	D 1	A 0	F#0	tP3



						tP3



		A 1	E 1	A 0	C#0	dP3



						dP3



		F#1	D 1	A 0	D 0	tP



						tP



	6	H 1	D 1	G 0	G 0	sP



				A 0		sP



			G 1	H 0	E 0	s



		C#2				s



		D 2	F#1	H 0	H -1	t



						t



4	7	D 1	F#1	H 0	A -1	t



		E 1				%



		E 1	E 1	H 0	G -1	s3



			D 1			s3



			C#1	E 1	G 0	%



		F#1	H 0			s3



	8	F#1	C#1	A#0	F#0	D



						D



						D



						D



						D



						D



5	9	F#1	D 1	H 0	H -1	t



						t



		F#1	D 1	H 0	D 0	t3



						t3



		G 1	D 1	H 0	E 0	s



						s



	10	A 1	E 1	A 0	C#0	dP3



						dP3



		F#1	D 1	A 0	D 0	tP



						tP



						tP



						tP



6	11	H 1	F#1	H 0	D 0	t3



						t3



		A#1	E 1	C#1	C#0	D5 7



						D5 7



		H 1	F#1	D 1	H -1	t



						t



	12	C#2	F#1	A#0	F#0	D



						D



		A#1	F#1	C#1	F#0	D



						D



						D



						D



7	13	D 2	F#1	H 0	H 0	t



						t



		C#2	G 1	A#0	E 0	Vt5 7



						Vt5 7



		H 1	E 1	H 0	G 0	s3



						s3



	14	A#1	F#1	C#1	F#0	D



						D



					E 0	D7 7



		F#1	F#1	C#1		%



		H 1	F#1	H 0	D 0	t3



						t3



	15	C#2	G 1	E 1	E 0	%



		D 2		D 1		%



		A#1	F#1	C#1	F#0	D



						D



			F#1	C#1	F#-1	D



		H 1				%



	16	H 1	F#1	D#1	H -1	T



						T



						T



						T



						T



						T



